EventType,Time,AccountId,X,Y,IsGame
LogItemPickup,1538167337019,account.c1cff7b89e0b4eb2a7f3fc855f81ef56,285446.75,302105.0,1.0
LogPlayerPosition,1538167337057,account.e555508426c747b08ea1fa291d4efbfc,744734.1,529417.5,1.0
LogPlayerPosition,1538167337058,account.c1cff7b89e0b4eb2a7f3fc855f81ef56,285446.75,302105.0,1.0
LogItemAttach,1538167337118,account.5df53cd7d6e44612aaccbb0e1cd8c33c,621607.7,624370.44,1.0
LogPlayerPosition,1538167337167,account.fb117c5911cd499ab39ba42843e05f71,375738.6,448094.06,1.0
LogPlayerPosition,1538167337167,account.f3b1dcecd0cb490593787887acfefe2e,738411.56,540257.06,1.0
LogPlayerPosition,1538167337167,account.2be5a15797ea4903b28e65cc6b2b9ee3,286171.1,304255.1,1.0
LogPlayerAttack,1538167337217,account.d856c5cbc584451ba9327784cc9c130d,323543.38,359446.06,1.0
LogItemAttach,1538167337229,account.419060edb97d4a9583b79d92766c57be,634166.44,464019.12,1.0
LogItemEquip,1538167337254,account.69bcbb0ff4c64c98800dbe499bf2b1ec,380225.12,288881.75,1.0
LogItemPickup,1538167337255,account.69bcbb0ff4c64c98800dbe499bf2b1ec,380225.12,288881.75,1.0
LogPlayerPosition,1538167337287,account.fe61ad39b91041898aaa462eb09c735f,639708.4,477291.75,1.0
LogPlayerPosition,1538167337394,account.b8b47abb0d894a139a573727858ac85a,341801.12,496565.3,1.0
LogPlayerPosition,1538167337394,account.48b535bcf85a485b9e1cb139a88d579a,194463.25,400613.88,1.0
LogPlayerPosition,1538167337487,account.3634898d2749466cb707c745863ad143,258883.67,531944.44,1.0
LogItemPickup,1538167337541,account.7980f71efa0a4d2391f941720ace4326,200387.33,413029.16,1.0
LogItemPickup,1538167337588,account.3a89e13dfda54bcb895726595a07ca03,603282.9,640153.9,1.0
LogPlayerTakeDamage,1538167337589,account.2be5a15797ea4903b28e65cc6b2b9ee3,286136.6,304243.12,1.0
LogItemPickup,1538167337660,account.69bcbb0ff4c64c98800dbe499bf2b1ec,380225.84,288863.3,1.0
LogPlayerPosition,1538167337705,account.a4a576f4eeaa47d2868da7cf87b3d36f,637286.8,619464.3,1.0
LogPlayerPosition,1538167337799,account.361d7bfb921a452382cd7306e4ad2a92,325916.6,355091.5,1.0
LogItemPickup,1538167337843,account.372e2dafa5bc45f5872e111a268ec786,495473.38,540372.8,1.0
LogItemAttach,1538167337851,account.5df53cd7d6e44612aaccbb0e1cd8c33c,621607.7,624370.44,1.0
LogItemPickup,1538167337860,account.c1cff7b89e0b4eb2a7f3fc855f81ef56,285524.9,302178.72,1.0
LogItemUnequip,1538167337861,account.c1cff7b89e0b4eb2a7f3fc855f81ef56,285524.9,302178.72,1.0
LogItemDrop,1538167337861,account.c1cff7b89e0b4eb2a7f3fc855f81ef56,285524.9,302178.72,1.0
LogItemEquip,1538167337861,account.c1cff7b89e0b4eb2a7f3fc855f81ef56,285524.9,302178.72,1.0
LogItemPickup,1538167337862,account.c1cff7b89e0b4eb2a7f3fc855f81ef56,285524.9,302178.72,1.0
LogItemPickup,1538167337864,account.69bcbb0ff4c64c98800dbe499bf2b1ec,380244.78,288857.75,1.0
LogPlayerPosition,1538167337890,account.84abc4e580cc403c884380365c9fec6c,432107.75,276056.22,1.0
LogPlayerPosition,1538167337890,account.4905e1e9000146ef8902db5cafa3c080,373006.88,431234.12,1.0
LogPlayerPosition,1538167337890,account.d856c5cbc584451ba9327784cc9c130d,323438.22,359463.78,1.0
LogPlayerPosition,1538167337891,account.58d9b0de1b44427187ce530854f578ec,610372.2,632369.56,1.0
LogItemPickup,1538167337958,account.dc1edf2b68cc44be897c48ea79b1079b,301461.7,507958.22,1.0
LogItemUnequip,1538167338016,account.19c4e68e8ba648d5808425807ebb569b,438156.16,281169.84,1.0
LogItemUnequip,1538167338017,account.19c4e68e8ba648d5808425807ebb569b,438156.16,281169.84,1.0
LogItemUnequip,1538167338018,account.19c4e68e8ba648d5808425807ebb569b,438156.16,281169.84,1.0
LogItemUnequip,1538167338018,account.19c4e68e8ba648d5808425807ebb569b,438156.16,281169.84,1.0
LogItemPickup,1538167338018,account.b14e55d66ec546c381dad9d9074e0a5b,50580.58,135655.28,1.0
LogItemEquip,1538167338113,account.10d8bb4957cd4629a4679c32e3dc0d0f,325455.22,346896.44,1.0
LogItemPickup,1538167338113,account.10d8bb4957cd4629a4679c32e3dc0d0f,325455.22,346896.44,1.0
LogPlayerPosition,1538167338114,account.10d8bb4957cd4629a4679c32e3dc0d0f,325455.22,346896.44,1.0
LogPlayerPosition,1538167338212,account.5df53cd7d6e44612aaccbb0e1cd8c33c,621607.7,624370.44,1.0
LogItemPickup,1538167338280,account.84abc4e580cc403c884380365c9fec6c,432107.75,276056.22,1.0
LogPlayerAttack,1538167338283,account.361d7bfb921a452382cd7306e4ad2a92,325916.6,355091.5,1.0
LogItemEquip,1538167338324,account.b8b47abb0d894a139a573727858ac85a,341805.75,496566.2,1.0
LogItemPickup,1538167338325,account.b8b47abb0d894a139a573727858ac85a,341805.75,496566.2,1.0
LogPlayerPosition,1538167338326,account.0e7a2274d47a43078b1a24f31523f316,432715.88,279278.78,1.0
LogItemUnequip,1538167338488,account.c063f69c171b4de2b8d4bd405d7c7d4b,146652.47,398200.9,1.0
LogItemDrop,1538167338488,account.c063f69c171b4de2b8d4bd405d7c7d4b,146652.47,398200.9,1.0
LogPlayerPosition,1538167338518,account.94cf6f4a48b84ee695acbb6dafcfa4a9,676972.4,568447.06,1.0
LogItemPickup,1538167338582,account.69bcbb0ff4c64c98800dbe499bf2b1ec,380226.78,288861.22,1.0
LogItemPickup,1538167338599,account.dc1edf2b68cc44be897c48ea79b1079b,301503.3,507959.34,1.0
LogPlayerTakeDamage,1538167338649,account.2be5a15797ea4903b28e65cc6b2b9ee3,286048.5,304212.66,1.0
LogItemEquip,1538167338650,account.9659e3fef0ee43369b080e632fd8e156,262843.88,349221.62,1.0
LogItemPickup,1538167338650,account.9659e3fef0ee43369b080e632fd8e156,262843.88,349221.62,1.0
LogItemPickup,1538167338821,account.8ca6f89e92b14cc78155a1cf8ba20c87,624642.44,260300.11,1.0
LogItemPickup,1538167338829,account.217f18b21a114fb8a1d84e0c60d11e0e,489169.28,534002.25,1.0
LogItemPickup,1538167338929,account.84abc4e580cc403c884380365c9fec6c,432107.75,276056.22,1.0
LogItemPickup,1538167338953,account.b52b3740bcc44aa8abd6208c1d4adfc6,266115.16,523030.44,1.0
LogPlayerAttack,1538167338954,,0.0,0.0,1.0
LogItemAttach,1538167339013,account.69bcbb0ff4c64c98800dbe499bf2b1ec,380230.03,288869.06,1.0
LogItemEquip,1538167339046,account.10d8bb4957cd4629a4679c32e3dc0d0f,325424.62,346927.56,1.0
LogItemPickup,1538167339046,account.10d8bb4957cd4629a4679c32e3dc0d0f,325424.62,346927.56,1.0
LogItemPickup,1538167339172,account.217f18b21a114fb8a1d84e0c60d11e0e,489174.3,534017.2,1.0
LogPlayerPosition,1538167339205,account.e0650182c2a2460a8acebd0c214eeb50,437007.84,276940.72,1.0
LogPlayerPosition,1538167339205,account.6e355a6142e14498b7a42386ea18a04c,482940.56,517408.3,1.0
LogPlayerPosition,1538167339205,account.5a2c714ab3ef4c868835e892caa42bf0,373266.28,433597.47,1.0
LogItemUnequip,1538167339248,account.da528656f2d84540b509593d2259a839,42492.55,135741.02,1.0
LogItemEquip,1538167339248,account.da528656f2d84540b509593d2259a839,42492.55,135741.02,1.0
LogItemPickup,1538167339249,account.da528656f2d84540b509593d2259a839,42492.55,135741.02,1.0
LogItemAttach,1538167339318,account.8ceb06cccee44176a77ec4482b7310bd,470973.44,570306.4,1.0
LogItemPickup,1538167339318,account.8ceb06cccee44176a77ec4482b7310bd,470973.44,570306.4,1.0
LogItemPickup,1538167339472,account.94cf6f4a48b84ee695acbb6dafcfa4a9,676972.4,568447.0,1.0
LogPlayerTakeDamage,1538167339558,account.2be5a15797ea4903b28e65cc6b2b9ee3,285974.66,304183.97,1.0
LogPlayerPosition,1538167339657,account.372e2dafa5bc45f5872e111a268ec786,495332.97,539972.06,1.0
LogItemAttach,1538167339692,account.b14e55d66ec546c381dad9d9074e0a5b,50555.2,135726.3,1.0
LogItemPickup,1538167339694,account.b14e55d66ec546c381dad9d9074e0a5b,50555.2,135726.3,1.0
LogPlayerPosition,1538167339749,account.217f18b21a114fb8a1d84e0c60d11e0e,489233.38,534198.94,1.0
LogItemPickup,1538167339749,account.649ae3a062504ef28746ee66743b5cae,38096.0,131645.14,1.0
LogItemPickup,1538167339750,account.b52b3740bcc44aa8abd6208c1d4adfc6,265990.53,523191.88,1.0
LogPlayerPosition,1538167339842,account.abd1d3543d104fb88dbb7ed2ef8f106e,373379.78,433872.47,1.0
LogItemPickup,1538167339843,account.10d8bb4957cd4629a4679c32e3dc0d0f,325392.5,346960.2,1.0
LogItemPickup,1538167339844,account.3a89e13dfda54bcb895726595a07ca03,603616.1,640243.3,1.0
LogItemAttach,1538167340085,account.dc1edf2b68cc44be897c48ea79b1079b,301482.78,507947.47,1.0
LogPlayerPosition,1538167340114,account.b14e55d66ec546c381dad9d9074e0a5b,50553.47,135727.75,1.0
LogItemPickup,1538167340234,account.9659e3fef0ee43369b080e632fd8e156,262784.6,349647.06,1.0
LogPlayerPosition,1538167340324,account.da528656f2d84540b509593d2259a839,42303.88,135596.34,1.0
LogItemPickup,1538167340325,account.10d8bb4957cd4629a4679c32e3dc0d0f,325411.62,346897.12,1.0
LogItemPickup,1538167340385,account.b8b47abb0d894a139a573727858ac85a,341815.34,496568.16,1.0
LogItemPickup,1538167340538,account.a4a576f4eeaa47d2868da7cf87b3d36f,636889.6,620353.8,1.0
LogPlayerTakeDamage,1538167340539,account.2be5a15797ea4903b28e65cc6b2b9ee3,285908.56,304119.8,1.0
LogItemDetach,1538167340697,account.8ceb06cccee44176a77ec4482b7310bd,470624.94,570247.3,1.0
LogItemDetach,1538167340697,account.8ceb06cccee44176a77ec4482b7310bd,470624.94,570247.3,1.0
LogItemAttach,1538167340697,account.8ceb06cccee44176a77ec4482b7310bd,470624.94,570247.3,1.0
LogItemAttach,1538167340698,account.8ceb06cccee44176a77ec4482b7310bd,470624.94,570247.3,1.0
LogPlayerPosition,1538167340747,account.8ceb06cccee44176a77ec4482b7310bd,470603.66,570243.7,1.0
LogPlayerPosition,1538167340857,account.649ae3a062504ef28746ee66743b5cae,38327.9,131497.47,1.0
LogItemDetach,1538167340913,account.dc1edf2b68cc44be897c48ea79b1079b,301492.88,507977.2,1.0
LogItemDetach,1538167340913,account.dc1edf2b68cc44be897c48ea79b1079b,301492.88,507977.2,1.0
LogItemAttach,1538167340913,account.dc1edf2b68cc44be897c48ea79b1079b,301492.88,507977.2,1.0
LogItemAttach,1538167340914,account.dc1edf2b68cc44be897c48ea79b1079b,301492.88,507977.2,1.0
LogPlayerPosition,1538167340965,account.33901cb81e6e4fe480f5f9fb37ce6c5f,480694.84,570753.56,1.0
LogItemPickup,1538167341078,account.10d8bb4957cd4629a4679c32e3dc0d0f,325424.62,346896.7,1.0
LogPlayerPosition,1538167341197,account.6f136513d7b34d0296516284108ecbbb,273624.22,203346.58,1.0
LogItemPickup,1538167341300,account.f95a0a438f96409f91d4d8926fce3e8a,263928.44,141149.11,1.0
LogItemPickup,1538167341301,account.a4a576f4eeaa47d2868da7cf87b3d36f,636864.2,620357.75,1.0
LogItemPickup,1538167341446,account.e9b0ce95cff14f439ee2295f9a0b82dc,200050.67,275340.56,1.0
LogItemAttach,1538167341553,account.649ae3a062504ef28746ee66743b5cae,38632.89,131558.14,1.0
LogPlayerTakeDamage,1538167341601,account.2be5a15797ea4903b28e65cc6b2b9ee3,285857.47,304038.03,1.0
LogPlayerPosition,1538167341602,account.61431ed859fe4a44961b86035ad24726,254620.81,200871.86,1.0
LogPlayerPosition,1538167341877,account.8b6c61d8f84242d2924c20fcf1911ded,250823.31,201254.22,1.0
LogItemPickup,1538167341941,account.e9b0ce95cff14f439ee2295f9a0b82dc,200051.31,275333.1,1.0
LogItemPickup,1538167341981,account.3ecd3a553dae4d6ba4ce29281e0d2475,624905.1,464487.3,1.0
LogItemEquip,1538167341982,account.4e2213f17fb14327b2d6fe9a09dc89b9,642945.5,243055.33,1.0
LogItemPickup,1538167341982,account.4e2213f17fb14327b2d6fe9a09dc89b9,642945.5,243055.33,1.0
LogPlayerPosition,1538167342076,account.91120ae47a154d43b28c6cc4151ae85f,477575.6,579101.5,1.0
LogItemPickup,1538167342077,account.f3b1dcecd0cb490593787887acfefe2e,738637.0,541961.0,1.0
LogItemEquip,1538167342156,account.c063f69c171b4de2b8d4bd405d7c7d4b,146652.47,398200.9,1.0
LogItemPickup,1538167342157,account.c063f69c171b4de2b8d4bd405d7c7d4b,146652.47,398200.9,1.0
LogItemAttach,1538167342270,account.b8b47abb0d894a139a573727858ac85a,341812.06,496567.5,1.0
LogPlayerTakeDamage,1538167342530,account.2be5a15797ea4903b28e65cc6b2b9ee3,285802.22,303980.78,1.0
LogItemPickup,1538167342606,account.e9b0ce95cff14f439ee2295f9a0b82dc,200052.31,275321.16,1.0
LogPlayerPosition,1538167342833,account.e9b0ce95cff14f439ee2295f9a0b82dc,200052.31,275321.16,1.0
LogItemPickup,1538167343295,account.6e355a6142e14498b7a42386ea18a04c,483157.75,518388.16,1.0
LogPlayerPosition,1538167343295,account.8ca6f89e92b14cc78155a1cf8ba20c87,623191.9,258976.83,1.0
LogItemAttach,1538167343338,account.b8b47abb0d894a139a573727858ac85a,341816.62,496568.44,1.0
LogItemUnequip,1538167343431,account.b98ff2e52c124950921b776688ed4de0,369489.0,439861.0,1.0
LogItemDrop,1538167343432,account.b98ff2e52c124950921b776688ed4de0,369489.0,439861.0,1.0
LogPlayerTakeDamage,1538167343562,account.2be5a15797ea4903b28e65cc6b2b9ee3,285772.34,303887.0,1.0
LogPlayerPosition,1538167343964,account.5ae4037c4f4a43c09065454ced2eb3d1,620717.7,267967.56,1.0
LogPlayerPosition,1538167343964,account.4e2213f17fb14327b2d6fe9a09dc89b9,643734.7,243243.95,1.0
LogItemPickup,1538167343965,account.6e355a6142e14498b7a42386ea18a04c,483155.78,518397.9,1.0
LogItemDetach,1538167344015,account.372e2dafa5bc45f5872e111a268ec786,495397.9,537772.4,1.0
LogItemDetach,1538167344015,account.372e2dafa5bc45f5872e111a268ec786,495397.9,537772.4,1.0
LogItemAttach,1538167344015,account.372e2dafa5bc45f5872e111a268ec786,495397.9,537772.4,1.0
LogItemAttach,1538167344016,account.372e2dafa5bc45f5872e111a268ec786,495397.9,537772.4,1.0
LogPlayerPosition,1538167344073,account.f2e91d771486447fb8ab505d88016868,641707.8,531416.1,1.0
LogPlayerPosition,1538167344183,account.9c4e8e0358c84cda80e3ac3126666702,653516.06,524717.9,1.0
LogItemPickup,1538167344338,account.e555508426c747b08ea1fa291d4efbfc,745906.1,527936.6,1.0
LogItemPickup,1538167344340,account.8ceb06cccee44176a77ec4482b7310bd,470911.88,569990.0,1.0
LogItemAttach,1538167344552,account.b8b47abb0d894a139a573727858ac85a,341836.5,496554.56,1.0
LogPlayerPosition,1538167344591,account.3bd35bc801254ca79c81390d6ffab437,641536.25,241354.14,1.0
LogPlayerTakeDamage,1538167344591,account.2be5a15797ea4903b28e65cc6b2b9ee3,285770.94,303873.5,1.0
LogItemPickup,1538167344592,account.d856c5cbc584451ba9327784cc9c130d,320946.03,360073.44,1.0
LogItemAttach,1538167344746,account.7d6e1c91a0234114ac1a55071430fc0d,315601.16,339605.72,1.0
LogItemEquip,1538167344918,account.b98ff2e52c124950921b776688ed4de0,369489.0,439861.0,1.0
LogItemPickup,1538167344919,account.b98ff2e52c124950921b776688ed4de0,369489.0,439861.0,1.0
LogItemAttach,1538167345017,account.c063f69c171b4de2b8d4bd405d7c7d4b,146652.47,398200.9,1.0
LogPlayerAttack,1538167345023,account.a0692029650b42e18edf5c7d1ef21ccb,367297.06,439016.78,1.0
LogItemPickup,1538167345077,account.3a89e13dfda54bcb895726595a07ca03,605021.0,642449.06,1.0
LogItemPickup,1538167345121,account.e555508426c747b08ea1fa291d4efbfc,745906.1,527936.6,1.0
LogPlayerPosition,1538167345264,account.3ecd3a553dae4d6ba4ce29281e0d2475,624988.44,465181.78,1.0
LogPlayerAttack,1538167345330,account.a0692029650b42e18edf5c7d1ef21ccb,367297.06,439016.78,1.0
LogItemPickup,1538167345365,account.a4a576f4eeaa47d2868da7cf87b3d36f,637696.8,620621.3,1.0
LogItemPickup,1538167345455,account.6c19cc4a57124ec3a516e66260b2fd66,248541.5,151397.44,1.0
LogPlayerPosition,1538167345547,account.2f87a18ceaa34e3aaba2b8272ea4e041,639008.44,530206.4,1.0
LogPlayerPosition,1538167345547,account.dc1edf2b68cc44be897c48ea79b1079b,300556.22,507875.3,1.0
LogPlayerPosition,1538167345547,account.bb003f6f5ea843ab8c1c11f1eeaa2667,305852.94,500116.97,1.0
LogItemDrop,1538167345714,account.b98ff2e52c124950921b776688ed4de0,369489.0,439861.0,1.0
LogPlayerAttack,1538167345801,account.a0692029650b42e18edf5c7d1ef21ccb,367297.06,439016.78,1.0
LogPlayerTakeDamage,1538167345883,account.fb117c5911cd499ab39ba42843e05f71,370629.47,446395.75,1.0
LogPlayerPosition,1538167345920,account.682c9048f5b44672b1d99d0e314e4277,634370.0,530860.4,1.0
LogItemDrop,1538167345972,account.91120ae47a154d43b28c6cc4151ae85f,478362.94,578833.94,1.0
LogPlayerPosition,1538167346223,account.69bcbb0ff4c64c98800dbe499bf2b1ec,380077.94,288561.75,1.0
LogPlayerPosition,1538167346223,account.a418112c51d34450b189f9ca779953cb,392591.2,295389.88,1.0
LogPlayerPosition,1538167346224,account.6c19cc4a57124ec3a516e66260b2fd66,248332.17,151035.9,1.0
LogPlayerAttack,1538167346267,account.a0692029650b42e18edf5c7d1ef21ccb,367297.06,439016.78,1.0
LogPlayerPosition,1538167346310,account.419060edb97d4a9583b79d92766c57be,634970.7,467055.2,1.0
LogPlayerPosition,1538167346310,account.be41d13162134b1693ec0c23f9da9613,629098.6,473374.56,1.0
LogItemPickup,1538167346311,account.b14e55d66ec546c381dad9d9074e0a5b,49729.598,134311.0,1.0
LogItemPickup,1538167346464,account.b98ff2e52c124950921b776688ed4de0,369489.0,439861.0,1.0
LogPlayerPosition,1538167346512,account.f95a0a438f96409f91d4d8926fce3e8a,264986.2,141709.31,1.0
LogPlayerPosition,1538167346512,account.8f30456d318d403b91a1ec5d2ea38af9,396595.78,284773.5,1.0
LogPlayerPosition,1538167346512,account.824598622caf42919708c2cfca52dd47,268105.4,125474.94,1.0
LogPlayerPosition,1538167346632,account.9659e3fef0ee43369b080e632fd8e156,261532.75,348819.5,1.0
LogPlayerPosition,1538167346632,account.a640ce3e8fec4cd6b9920a34b274ebe3,628992.75,477624.94,1.0
LogPlayerPosition,1538167346632,account.58bae4eac7344212bdae3c03f6688908,391269.34,302615.94,1.0
LogPlayerPosition,1538167346633,account.3ddc2017cb1b480a9e5e3df07f9818ee,634178.75,470318.06,1.0
LogPlayerPosition,1538167346633,account.3ca8555dfb5841e395d59fb8c08719c4,285522.03,302169.9,1.0
LogPlayerPosition,1538167346633,account.06b961b64b60474f9ae43dc168a0e669,643058.1,460203.34,1.0
LogPlayerPosition,1538167346633,account.7cb3982256fc4c6ba9f758ae22cc6b9c,235691.22,140156.0,1.0
LogPlayerPosition,1538167346634,account.3a89e13dfda54bcb895726595a07ca03,605594.9,642178.2,1.0
LogPlayerPosition,1538167346634,account.2c0efbc50b5c4d6890345f7af6619a98,147652.25,398813.2,1.0
LogPlayerPosition,1538167346634,account.b7a12bf8f452474c8e47d4add686f20a,375179.78,433618.2,1.0
LogPlayerPosition,1538167346635,account.576da86a9cfb472a8691f1bed1ea9599,371723.34,448463.5,1.0
LogPlayerAttack,1538167346697,account.a0692029650b42e18edf5c7d1ef21ccb,367297.06,439016.78,1.0
LogItemPickup,1538167346778,account.c063f69c171b4de2b8d4bd405d7c7d4b,146652.47,398200.9,1.0
LogPlayerPosition,1538167346779,account.dd417a650fb44edda8df424faf96c95c,291210.7,305748.34,1.0
LogPlayerAttack,1538167346910,account.a0692029650b42e18edf5c7d1ef21ccb,367297.06,439016.78,1.0
LogPlayerPosition,1538167346945,account.c525d5d0f6374731895539148d574bf1,372183.56,448411.06,1.0
LogPlayerPosition,1538167346946,account.c063f69c171b4de2b8d4bd405d7c7d4b,146652.47,398200.9,1.0
LogPlayerPosition,1538167346947,account.b98ff2e52c124950921b776688ed4de0,369489.0,439861.0,1.0
LogPlayerPosition,1538167346947,account.72bb9b59202c40cbb37ef820f434a330,373222.72,434431.9,1.0
LogPlayerPosition,1538167346947,account.7980f71efa0a4d2391f941720ace4326,198822.89,412685.62,1.0
LogPlayerPosition,1538167346947,account.b52b3740bcc44aa8abd6208c1d4adfc6,266381.03,523062.66,1.0
LogPlayerPosition,1538167346948,account.0c01655d1e2c4b908a1c4d3f55aad29c,178796.45,347650.16,1.0
LogPlayerPosition,1538167346948,account.a0692029650b42e18edf5c7d1ef21ccb,367297.06,439016.78,1.0
LogPlayerPosition,1538167346948,account.823788e851224330b59b44a27da95662,170560.1,368745.44,1.0
LogPlayerPosition,1538167346948,account.6592d11f6ea541f4ae7d50fddb1ebfba,274008.0,526620.2,1.0
LogPlayerPosition,1538167346948,account.c2b7983759914ea9bafb440735bc8102,193058.3,397828.88,1.0
LogPlayerPosition,1538167346949,account.7d6e1c91a0234114ac1a55071430fc0d,314735.44,338991.03,1.0
LogItemAttach,1538167347005,account.5ae4037c4f4a43c09065454ced2eb3d1,621496.9,268048.62,1.0
LogItemPickup,1538167347006,account.5ae4037c4f4a43c09065454ced2eb3d1,621496.9,268048.62,1.0
LogPlayerPosition,1538167347067,account.662c2261f83c48f5875e3164fa6433d4,300231.75,505981.88,1.0
LogPlayerPosition,1538167347068,account.c1cff7b89e0b4eb2a7f3fc855f81ef56,285715.12,303815.75,1.0
LogPlayerPosition,1538167347068,account.e555508426c747b08ea1fa291d4efbfc,745380.06,527616.94,1.0
LogItemPickup,1538167347122,account.f95a0a438f96409f91d4d8926fce3e8a,264982.3,141938.66,1.0
LogPlayerPosition,1538167347161,account.2be5a15797ea4903b28e65cc6b2b9ee3,285770.94,303873.5,1.0
LogPlayerPosition,1538167347162,account.f3b1dcecd0cb490593787887acfefe2e,737012.44,543715.25,1.0
LogPlayerPosition,1538167347162,account.fb117c5911cd499ab39ba42843e05f71,369878.06,446281.06,1.0
LogItemEquip,1538167347203,account.a4a576f4eeaa47d2868da7cf87b3d36f,637505.3,620457.2,1.0
LogItemPickup,1538167347204,account.a4a576f4eeaa47d2868da7cf87b3d36f,637505.3,620457.2,1.0
LogPlayerAttack,1538167347242,account.a0692029650b42e18edf5c7d1ef21ccb,367297.06,439016.78,1.0
LogPlayerPosition,1538167347274,account.fe61ad39b91041898aaa462eb09c735f,639708.4,477291.75,1.0
LogPlayerPosition,1538167347358,account.b8b47abb0d894a139a573727858ac85a,341852.3,496348.9,1.0
LogPlayerPosition,1538167347446,account.48b535bcf85a485b9e1cb139a88d579a,189622.75,402186.44,1.0
LogItemEquip,1538167347447,account.3a89e13dfda54bcb895726595a07ca03,605799.6,641963.5,1.0
LogItemPickup,1538167347447,account.3a89e13dfda54bcb895726595a07ca03,605799.6,641963.5,1.0
LogItemPickup,1538167347448,account.3bd35bc801254ca79c81390d6ffab437,642049.56,241530.78,1.0
LogPlayerPosition,1538167347520,account.3634898d2749466cb707c745863ad143,258296.45,533579.44,1.0
LogItemAttach,1538167347703,account.dc1edf2b68cc44be897c48ea79b1079b,300720.53,508488.84,1.0
